"","species","year","Apple","Field.Bean","Oilseed.Rape","growth.rate.dif"
"636","Halictus_tumulorum",2000,0,0,1,0.674149124481974
"637","Halictus_tumulorum",2001,0,0,1,-0.816760676332758
"638","Halictus_tumulorum",2002,0,0,1,-1.83644121432184
"639","Halictus_tumulorum",2003,0,0,1,1.25439247683755
"640","Halictus_tumulorum",2004,0,0,1,0.549905901296599
"641","Halictus_tumulorum",2005,0,0,1,0.0312313219337582
"642","Halictus_tumulorum",2006,0,0,1,0.979943836209844
"643","Halictus_tumulorum",2007,0,0,1,-0.983786398446096
"644","Halictus_tumulorum",2008,0,0,1,0.169344178841928
"645","Halictus_tumulorum",2009,0,0,1,-1.52439534050296
"646","Halictus_tumulorum",2010,0,0,1,-0.819607519273728
"647","Halictus_tumulorum",2011,0,0,1,0.252718110529362
"648","Halictus_tumulorum",2012,0,0,1,1.17207143944898
"649","Halictus_tumulorum",2013,0,0,1,-1.32122413481853
"650","Halictus_tumulorum",2014,0,0,1,2.32596283587938
"651","Halictus_tumulorum",2015,0,0,1,0.797893118991285
"652","Lasioglossum_albipes",1985,0,0,1,0.0904768348664523
"653","Lasioglossum_albipes",1986,0,0,1,1.36969344323821
"654","Lasioglossum_albipes",1987,0,0,1,0.398466263518914
"655","Lasioglossum_albipes",1988,0,0,1,0.423979660138872
"656","Lasioglossum_albipes",1989,0,0,1,0.804647318453722
"657","Lasioglossum_albipes",1990,0,0,1,-2.24769800836178
"658","Lasioglossum_albipes",1991,0,0,1,-0.262198715100974
"659","Lasioglossum_albipes",1992,0,0,1,0.328800623992298
"660","Lasioglossum_albipes",1993,0,0,1,0.516960335797184
"661","Lasioglossum_albipes",1994,0,0,1,0.944227933415105
"662","Lasioglossum_albipes",1995,0,0,1,0.0146680862206384
"663","Lasioglossum_albipes",1996,0,0,1,-0.725382110193861
"664","Lasioglossum_albipes",1997,0,0,1,-1.62510121619025
"665","Lasioglossum_albipes",1998,0,0,1,-0.497676483625016
"666","Lasioglossum_albipes",1999,0,0,1,0.42453359042195
"667","Lasioglossum_albipes",2000,0,0,1,0.712089210136521
"668","Lasioglossum_albipes",2001,0,0,1,-0.193640715547834
"669","Lasioglossum_albipes",2002,0,0,1,-2.2244715401918
"670","Lasioglossum_albipes",2003,0,0,1,0.886142152300737
"671","Lasioglossum_albipes",2004,0,0,1,0.181469926343892
"672","Lasioglossum_albipes",2005,0,0,1,0.288431214688193
"673","Lasioglossum_albipes",2006,0,0,1,-0.379098387594277
"674","Lasioglossum_albipes",2007,0,0,1,0.524525407402046
"675","Lasioglossum_albipes",2008,0,0,1,0.975791790227937
"676","Lasioglossum_albipes",2009,0,0,1,-1.21365593749877
"677","Lasioglossum_albipes",2010,0,0,1,0.405785859587553
"678","Lasioglossum_albipes",2011,0,0,1,-0.0220235798344875
"679","Lasioglossum_albipes",2012,0,0,1,-1.87451232438859
"680","Lasioglossum_albipes",2013,0,0,1,-0.736446972931355
"681","Lasioglossum_albipes",2014,0,0,1,1.27862179870681
"682","Lasioglossum_albipes",2015,0,0,1,1.43259454200194
"683","Lasioglossum_calceatum",1985,1,0,1,0.156635070782023
"684","Lasioglossum_calceatum",1986,1,0,1,-0.137399091591291
"685","Lasioglossum_calceatum",1987,1,0,1,-0.673150203434584
"686","Lasioglossum_calceatum",1988,1,0,1,-0.817750708905691
"687","Lasioglossum_calceatum",1989,1,0,1,-0.0455776467667596
"688","Lasioglossum_calceatum",1990,1,0,1,-1.26742255403775
"689","Lasioglossum_calceatum",1991,1,0,1,-1.64734836296643
"690","Lasioglossum_calceatum",1992,1,0,1,0.0161869788169328
"691","Lasioglossum_calceatum",1993,1,0,1,0.679070685298773
"692","Lasioglossum_calceatum",1994,1,0,1,-0.273285273249497
"693","Lasioglossum_calceatum",1995,1,0,1,0.677600291380545
"694","Lasioglossum_calceatum",1996,1,0,1,-0.333816577387187
"695","Lasioglossum_calceatum",1997,1,0,1,-1.36873208014386
"696","Lasioglossum_calceatum",1998,1,0,1,-1.14193058171729
"697","Lasioglossum_calceatum",1999,1,0,1,0.688209789576931
"698","Lasioglossum_calceatum",2000,1,0,1,-1.73166210292997
"699","Lasioglossum_calceatum",2001,1,0,1,1.748085185177
"700","Lasioglossum_calceatum",2002,1,0,1,0.612735453530197
"701","Lasioglossum_calceatum",2003,1,0,1,1.00836874109852
"702","Lasioglossum_calceatum",2004,1,0,1,0.869340888038081
"703","Lasioglossum_calceatum",2005,1,0,1,2.99483745867474
"704","Lasioglossum_calceatum",2006,1,0,1,-0.923604753562649
"705","Lasioglossum_calceatum",2007,1,0,1,0.829818473826467
"706","Lasioglossum_calceatum",2008,1,0,1,0.656156607553907
"707","Lasioglossum_calceatum",2009,1,0,1,0.0587543557268221
"708","Lasioglossum_calceatum",2010,1,0,1,-0.257454383411809
"709","Lasioglossum_calceatum",2011,1,0,1,-0.232244418197718
"710","Lasioglossum_calceatum",2012,1,0,1,0.387314930801507
"711","Lasioglossum_calceatum",2013,1,0,1,0.223147733596889
"712","Lasioglossum_calceatum",2014,1,0,1,-0.414299124308218
"713","Lasioglossum_calceatum",2015,1,0,1,-0.340584781268636
"714","Lasioglossum_fulvicorne",1985,0,0,1,0.189924165448822
"715","Lasioglossum_fulvicorne",1986,0,0,1,-0.71347536455266
"716","Lasioglossum_fulvicorne",1987,0,0,1,-1.67268099636713
"717","Lasioglossum_fulvicorne",1988,0,0,1,-0.337124940605915
"718","Lasioglossum_fulvicorne",1989,0,0,1,-0.30646352791574
"719","Lasioglossum_fulvicorne",1990,0,0,1,-0.338555031607741
"720","Lasioglossum_fulvicorne",1991,0,0,1,0.298318255553379
"721","Lasioglossum_fulvicorne",1992,0,0,1,0.38132670678833
"722","Lasioglossum_fulvicorne",1993,0,0,1,-0.126833187715657
"723","Lasioglossum_fulvicorne",1994,0,0,1,1.2366853760148
"724","Lasioglossum_fulvicorne",1995,0,0,1,0.667564155071982
"725","Lasioglossum_fulvicorne",1996,0,0,1,0.866824244539376
"726","Lasioglossum_fulvicorne",1997,0,0,1,-0.824345544035492
"727","Lasioglossum_fulvicorne",1998,0,0,1,-1.028949188375
"728","Lasioglossum_fulvicorne",1999,0,0,1,0.316563844399848
"729","Lasioglossum_fulvicorne",2000,0,0,1,0.549579492102994
"730","Lasioglossum_fulvicorne",2001,0,0,1,-0.569211423060921
"731","Lasioglossum_fulvicorne",2002,0,0,1,-1.79684235630003
"732","Lasioglossum_fulvicorne",2003,0,0,1,0.12724854324822
"733","Lasioglossum_fulvicorne",2004,0,0,1,-1.98621295252001
"734","Lasioglossum_fulvicorne",2005,0,0,1,1.88724121974154
"735","Lasioglossum_fulvicorne",2006,0,0,1,1.39743126122915
"736","Lasioglossum_fulvicorne",2007,0,0,1,1.23241264284284
"737","Lasioglossum_fulvicorne",2008,0,0,1,-0.587436053292769
"738","Lasioglossum_fulvicorne",2009,0,0,1,-0.307551443521428
"739","Lasioglossum_fulvicorne",2010,0,0,1,-0.577890073225403
"740","Lasioglossum_fulvicorne",2011,0,0,1,0.578823448417183
"741","Lasioglossum_fulvicorne",2012,0,0,1,-1.15288892210649
"742","Lasioglossum_fulvicorne",2013,0,0,1,-0.284804063168752
"743","Lasioglossum_fulvicorne",2014,0,0,1,1.45158965919064
"744","Lasioglossum_fulvicorne",2015,0,0,1,1.42973205378203
"745","Lasioglossum_leucopus",1985,0,0,1,0.591430285735123
"746","Lasioglossum_leucopus",1986,0,0,1,0.451190754569739
"747","Lasioglossum_leucopus",1987,0,0,1,-0.221389631253588
"748","Lasioglossum_leucopus",1988,0,0,1,-1.53231795615907
"749","Lasioglossum_leucopus",1989,0,0,1,-0.0804785847634791
"750","Lasioglossum_leucopus",1990,0,0,1,-0.41780038991991
"751","Lasioglossum_leucopus",1991,0,0,1,-0.964267039014752
"752","Lasioglossum_leucopus",1992,0,0,1,0.10231634755086
"753","Lasioglossum_leucopus",1993,0,0,1,-1.11713190437737
"754","Lasioglossum_leucopus",1994,0,0,1,-1.52433603338953
"755","Lasioglossum_leucopus",1995,0,0,1,0.879157201080198
"756","Lasioglossum_leucopus",1996,0,0,1,-1.59375689845723
"757","Lasioglossum_leucopus",1997,0,0,1,-1.04337910269282
"758","Lasioglossum_leucopus",1998,0,0,1,-0.00740248777029899
"759","Lasioglossum_leucopus",1999,0,0,1,0.456747607338779
"760","Lasioglossum_leucopus",2000,0,0,1,1.09390791473995
"761","Lasioglossum_leucopus",2001,0,0,1,-0.120280462847188
"762","Lasioglossum_leucopus",2002,0,0,1,-1.76323856705729
"763","Lasioglossum_leucopus",2003,0,0,1,1.14361488358954
"764","Lasioglossum_leucopus",2004,0,0,1,1.5468691149008
"765","Lasioglossum_leucopus",2005,0,0,1,1.11760256282801
"766","Lasioglossum_leucopus",2006,0,0,1,1.46005010847907
"767","Lasioglossum_leucopus",2007,0,0,1,0.0245519962334519
"768","Lasioglossum_leucopus",2008,0,0,1,0.777507266825988
"769","Lasioglossum_leucopus",2009,0,0,1,-1.18598961035207
"770","Lasioglossum_leucopus",2010,0,0,1,-0.400837083646787
"771","Lasioglossum_leucopus",2011,0,0,1,1.70979221375141
"772","Lasioglossum_leucopus",2012,0,0,1,0.648896485837916
"773","Lasioglossum_leucopus",2013,0,0,1,0.585249524439685
"774","Lasioglossum_leucopus",2014,0,0,1,0.0763399575127086
"775","Lasioglossum_leucopus",2015,0,0,1,-0.692618473711836
"776","Lasioglossum_leucozonium",1985,0,0,1,0.51482309393574
"777","Lasioglossum_leucozonium",1986,0,0,1,-1.22861171446566
"778","Lasioglossum_leucozonium",1987,0,0,1,-0.881986569508811
"779","Lasioglossum_leucozonium",1988,0,0,1,-0.3609673195487
"780","Lasioglossum_leucozonium",1989,0,0,1,-0.387632824072708
"781","Lasioglossum_leucozonium",1990,0,0,1,-0.508353042348695
"782","Lasioglossum_leucozonium",1991,0,0,1,-0.307135452128115
"783","Lasioglossum_leucozonium",1992,0,0,1,1.90986130644369
"784","Lasioglossum_leucozonium",1993,0,0,1,0.648288930411278
"785","Lasioglossum_leucozonium",1994,0,0,1,2.20734914429228
"786","Lasioglossum_leucozonium",1995,0,0,1,-0.852110346050615
"787","Lasioglossum_leucozonium",1996,0,0,1,-0.774467105995934
"788","Lasioglossum_leucozonium",1997,0,0,1,-0.0550167122013752
"789","Lasioglossum_leucozonium",1998,0,0,1,0.650406345428686
"790","Lasioglossum_leucozonium",1999,0,0,1,-1.03812396334805
"791","Lasioglossum_leucozonium",2000,0,0,1,-1.20133768639869
"792","Lasioglossum_leucozonium",2001,0,0,1,1.21757253827823
"793","Lasioglossum_leucozonium",2002,0,0,1,-1.09277236342078
"794","Lasioglossum_leucozonium",2003,0,0,1,-0.222910209547619
"795","Lasioglossum_leucozonium",2004,0,0,1,1.0145364115532
"796","Lasioglossum_leucozonium",2005,0,0,1,-0.780279517883894
"797","Lasioglossum_leucozonium",2006,0,0,1,-0.66438822605286
"798","Lasioglossum_leucozonium",2007,0,0,1,-0.0387186458168584
"799","Lasioglossum_leucozonium",2008,0,0,1,0.0793310455731061
"800","Lasioglossum_leucozonium",2009,0,0,1,-0.509630669037167
"801","Lasioglossum_leucozonium",2010,0,0,1,-0.718040723299602
"802","Lasioglossum_leucozonium",2011,0,0,1,0.859294648377935
"803","Lasioglossum_leucozonium",2012,0,0,1,0.181317380649979
"804","Lasioglossum_leucozonium",2013,0,0,1,-0.960422512324584
"805","Lasioglossum_leucozonium",2014,0,0,1,0.989335799337349
"806","Lasioglossum_leucozonium",2015,0,0,1,2.31078895916924
"807","Lasioglossum_malachurum",1985,0,0,1,-0.0320721059593218
"808","Lasioglossum_malachurum",1986,0,0,1,-0.668868010049838
"809","Lasioglossum_malachurum",1987,0,0,1,-0.274167412846057
"810","Lasioglossum_malachurum",1988,0,0,1,-0.365428014276681
"811","Lasioglossum_malachurum",1989,0,0,1,-0.500272314614947
"812","Lasioglossum_malachurum",1990,0,0,1,0.062280302499795
"813","Lasioglossum_malachurum",1991,0,0,1,0.670428855642069
"814","Lasioglossum_malachurum",1992,0,0,1,0.353659646024137
"815","Lasioglossum_malachurum",1993,0,0,1,1.70613887924527
"816","Lasioglossum_malachurum",1994,0,0,1,0.786086158317606
"817","Lasioglossum_malachurum",1995,0,0,1,0.909961188296119
"818","Lasioglossum_malachurum",1996,0,0,1,0.771095401951794
"819","Lasioglossum_malachurum",1997,0,0,1,-1.09907998743874
"820","Lasioglossum_malachurum",1998,0,0,1,0.911926177494169
"821","Lasioglossum_malachurum",1999,0,0,1,-0.509800833458341
"822","Lasioglossum_malachurum",2000,0,0,1,0.43877113903998
"823","Lasioglossum_malachurum",2001,0,0,1,0.669274438936042
"824","Lasioglossum_malachurum",2002,0,0,1,-1.64127887076836
"825","Lasioglossum_malachurum",2003,0,0,1,-0.265598398935661
"826","Lasioglossum_malachurum",2004,0,0,1,1.60429386940534
"827","Lasioglossum_malachurum",2005,0,0,1,0.794873623389295
"828","Lasioglossum_malachurum",2006,0,0,1,-2.13382072387214
"829","Lasioglossum_malachurum",2007,0,0,1,-0.687019669301198
"830","Lasioglossum_malachurum",2008,0,0,1,-2.34796093516187
"831","Lasioglossum_malachurum",2009,0,0,1,0.242766490006761
"832","Lasioglossum_malachurum",2010,0,0,1,0.218594554681192
"833","Lasioglossum_malachurum",2011,0,0,1,-1.17925880869096
"834","Lasioglossum_malachurum",2012,0,0,1,-0.575177495359727
"835","Lasioglossum_malachurum",2013,0,0,1,0.0200881056338989
"836","Lasioglossum_malachurum",2014,0,0,1,1.20099206430146
"837","Lasioglossum_malachurum",2015,0,0,1,0.918572685868931
"838","Lasioglossum_morio",1985,0,0,1,0.172667263943528
"839","Lasioglossum_morio",1986,0,0,1,-0.847468527737743
"840","Lasioglossum_morio",1987,0,0,1,0.336194031528326
"841","Lasioglossum_morio",1988,0,0,1,0.380050405767607
"842","Lasioglossum_morio",1989,0,0,1,0.80638667990426
"843","Lasioglossum_morio",1990,0,0,1,1.03006022689151
"844","Lasioglossum_morio",1991,0,0,1,-1.08727755007691
"845","Lasioglossum_morio",1992,0,0,1,0.0440275732757389
"846","Lasioglossum_morio",1993,0,0,1,1.31178540477955
"847","Lasioglossum_morio",1994,0,0,1,0.174923635343538
"848","Lasioglossum_morio",1995,0,0,1,-0.212517314892793
"849","Lasioglossum_morio",1996,0,0,1,0.609947666071964
"850","Lasioglossum_morio",1997,0,0,1,-0.332283602899044
"851","Lasioglossum_morio",1998,0,0,1,-1.4722165486805
"852","Lasioglossum_morio",1999,0,0,1,-1.06277496590504
"853","Lasioglossum_morio",2000,0,0,1,0.113418747808431
"854","Lasioglossum_morio",2001,0,0,1,1.18308742813828
"855","Lasioglossum_morio",2002,0,0,1,1.23360143903448
"856","Lasioglossum_morio",2003,0,0,1,0.974205782404806
"857","Lasioglossum_morio",2004,0,0,1,-1.50083930688499
"858","Lasioglossum_morio",2005,0,0,1,0.181069434248801
"859","Lasioglossum_morio",2006,0,0,1,-1.30302060862137
"860","Lasioglossum_morio",2007,0,0,1,-0.426455306284326
"861","Lasioglossum_morio",2008,0,0,1,-1.00158608124415
"862","Lasioglossum_morio",2009,0,0,1,0.0367295400875811
"863","Lasioglossum_morio",2010,0,0,1,-0.235501616881481
"864","Lasioglossum_morio",2011,0,0,1,0.243802522618351
"865","Lasioglossum_morio",2012,0,0,1,-1.92557294150411
"866","Lasioglossum_morio",2013,0,0,1,-1.04139570080041
"867","Lasioglossum_morio",2014,0,0,1,1.70396025487723
"868","Lasioglossum_morio",2015,0,0,1,1.9129920356889
"869","Lasioglossum_pauxillum",1985,1,0,1,-0.234049809991484
"870","Lasioglossum_pauxillum",1986,1,0,1,-0.127117640318392
"871","Lasioglossum_pauxillum",1987,1,0,1,-0.180706277655392
"872","Lasioglossum_pauxillum",1988,1,0,1,-0.340502430380551
"873","Lasioglossum_pauxillum",1989,1,0,1,-0.26338023564064
"874","Lasioglossum_pauxillum",1990,1,0,1,-0.198830001197478
"875","Lasioglossum_pauxillum",1991,1,0,1,-0.378183721130669
"876","Lasioglossum_pauxillum",1992,1,0,1,-0.151873931722476
"877","Lasioglossum_pauxillum",1993,1,0,1,-0.0386986535429444
"878","Lasioglossum_pauxillum",1994,1,0,1,0.187721723654533
"879","Lasioglossum_pauxillum",1995,1,0,1,0.411215344907802
"880","Lasioglossum_pauxillum",1996,1,0,1,0.0288120119014859
"881","Lasioglossum_pauxillum",1997,1,0,1,1.44076016489895
"882","Lasioglossum_pauxillum",1998,1,0,1,1.50481190783849
"883","Lasioglossum_pauxillum",1999,1,0,1,1.49449050284969
"884","Lasioglossum_pauxillum",2000,1,0,1,0.367031473846101
"885","Lasioglossum_pauxillum",2001,1,0,1,0.196613082572135
"886","Lasioglossum_pauxillum",2002,1,0,1,-0.0892908513597824
"887","Lasioglossum_pauxillum",2003,1,0,1,0.345444618416993
"888","Lasioglossum_pauxillum",2004,1,0,1,2.47889450365631
"889","Lasioglossum_pauxillum",2005,1,0,1,1.38997172751726
"890","Lasioglossum_pauxillum",2006,1,0,1,-0.354061124754135
"891","Lasioglossum_pauxillum",2007,1,0,1,-2.8011377973873
"892","Lasioglossum_pauxillum",2008,1,0,1,-0.0844747233962498
"893","Lasioglossum_pauxillum",2009,1,0,1,-1.28165059162321
"894","Lasioglossum_pauxillum",2010,1,0,1,-0.933694554281291
"895","Lasioglossum_pauxillum",2011,1,0,1,-0.888859464351208
"896","Lasioglossum_pauxillum",2012,1,0,1,-1.55293255040572
"897","Lasioglossum_pauxillum",2013,1,0,1,-0.467959959118914
"898","Lasioglossum_pauxillum",2014,1,0,1,-0.124832311853693
"899","Lasioglossum_pauxillum",2015,1,0,1,0.646469568051787
"900","Osmia_bicornis",1985,1,0,1,-0.0685831120803162
"901","Osmia_bicornis",1986,1,0,1,-0.210479538891109
"902","Osmia_bicornis",1987,1,0,1,-0.347794843072847
"903","Osmia_bicornis",1988,1,0,1,0.0213749702333491
"904","Osmia_bicornis",1989,1,0,1,0.891065763749246
"905","Osmia_bicornis",1990,1,0,1,2.09623485394336
"906","Osmia_bicornis",1991,1,0,1,0.907189502832578
"907","Osmia_bicornis",1992,1,0,1,-0.398793049144172
"908","Osmia_bicornis",1993,1,0,1,0.796585502764308
"909","Osmia_bicornis",1994,1,0,1,0.408848873782097
"910","Osmia_bicornis",1995,1,0,1,-0.148564841034217
"911","Osmia_bicornis",1996,1,0,1,-0.0450724825755279
"912","Osmia_bicornis",1997,1,0,1,0.937177241356326
"913","Osmia_bicornis",1998,1,0,1,-0.194285438777091
"914","Osmia_bicornis",1999,1,0,1,0.302740279791663
"915","Osmia_bicornis",2000,1,0,1,-0.919550658320515
"916","Osmia_bicornis",2001,1,0,1,-0.31270973551498
"917","Osmia_bicornis",2002,1,0,1,-0.805658054481316
"918","Osmia_bicornis",2003,1,0,1,-1.38542573426142
"919","Osmia_bicornis",2004,1,0,1,-0.720062754340463
"920","Osmia_bicornis",2005,1,0,1,-0.482744821813415
"921","Osmia_bicornis",2006,1,0,1,-2.14922547770315
"922","Osmia_bicornis",2007,1,0,1,-1.01752396833537
"923","Osmia_bicornis",2008,1,0,1,1.02101802945641
"924","Osmia_bicornis",2009,1,0,1,-0.846572551305799
"925","Osmia_bicornis",2010,1,0,1,-0.757933760443696
"926","Osmia_bicornis",2011,1,0,1,1.84388572540639
"927","Osmia_bicornis",2012,1,0,1,-0.258533202206358
"928","Osmia_bicornis",2013,1,0,1,2.3040123936443
"929","Osmia_bicornis",2014,1,0,1,-0.818949385935464
"930","Osmia_bicornis",2015,1,0,1,0.358330273277201
